sample,spread_bucket,model,target_train_signal_fraction,achieved_train_signal_fraction,test_signal_fraction,confidence_cutoff,latency_us,train_first_date,train_last_date,test_first_date,test_last_date,train_signals,test_signals,selected_test_signals,executable_test_signals,stale_fraction,buy_fraction,direction_roc_auc,direction_accuracy,direction_log_loss,direction_brier_score,direction_baseline_brier_score,direction_clusters,direction_replicates,direction_relative_brier_reduction,direction_relative_brier_reduction_lower_95,direction_relative_brier_reduction_median,direction_relative_brier_reduction_upper_95,direction_probability_nonpositive,intercept,queue_coefficient,ofi_coefficient,clusters,replicates,gross_midpoint_markout_mean_bps,half_spread_mean_bps,net_markout_mean_bps,net_markout_lower_95_bps,net_markout_median_bps,net_markout_upper_95_bps,probability_net_nonpositive
price_spell_landmarks,one_tick,queue_and_ofi,0.2,0.2031768755139959,0.22985211509801673,0.15246884754945034,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,2005,468,0.7665835411471322,0.4893162393162393,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.09025643024401242,0.14860504603872646,-0.05834861579471408,-0.13573536703052666,-0.05884107209716853,0.021084844272627,0.925
price_spell_landmarks,one_tick,queue_and_ofi,1.0,1.0,1.0,0.0,0,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,8723,8723,0.0,0.5100309526539035,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.10099949984704948,0.14700219101175063,-0.04600269116470119,-0.07599806440649903,-0.046688324956999455,-0.011269415887352351,0.995
price_spell_landmarks,one_tick,queue_and_ofi,1.0,1.0,1.0,0.0,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,8723,8404,0.03656998738965955,0.5091623036649214,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.0888576362855782,0.14694019700671823,-0.05808256072114002,-0.08711140794371769,-0.05852141068335413,-0.025974389631050587,0.9997
price_spell_landmarks,one_tick,queue_and_ofi,1.0,1.0,1.0,0.0,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,8723,6933,0.20520463143413958,0.50237992211164,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.06156928573164124,0.1466944228296817,-0.08512513709804043,-0.1150556616625297,-0.08569356173532186,-0.052296210621503386,1.0
price_spell_landmarks,one_tick,queue_and_ofi,1.0,1.0,1.0,0.0,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,8723,3063,0.6488593373839275,0.4773098269670258,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.06141019730421381,0.147150355962652,-0.08574015865843816,-0.11587458636019304,-0.0858419213617447,-0.054146402640011845,1.0
price_spell_landmarks,one_tick,queue_and_ofi,1.0,1.0,1.0,0.0,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,65662,8723,8723,1990,0.7718674767855096,0.4758793969849246,0.6495398086971383,0.6096526424395277,0.6574059256280911,0.23260740318950845,0.250124673402623,51,10000,0.07003415526671097,0.056493291573045584,0.06982921179954421,0.08446579208766244,0.0,0.009079706046262617,0.6873468140861032,1.4734161676306528,51,10000,0.07198822146905369,0.14713401054394976,-0.07514578907489607,-0.10863396311253856,-0.07519037354302321,-0.04226625329697698,1.0
price_spell_landmarks,over_ten_ticks,ofi,0.05,0.06477855904343727,0.043130393693748346,0.07359233261538489,0,2019-01-02,2019-10-17,2019-10-18,2019-12-31,3896953,1252852,54036,54036,0.0,0.5943074987045673,0.5171998519380403,0.5104210233930264,0.6918110740588062,0.24931459041266582,0.24999803621662567,51,10000,0.0027338046902399826,0.002282682450151602,0.0027438575632565687,0.0031368281094807187,0.0,0.005499051547534533,,1.5036240834881816,51,10000,0.0995852432188474,2.7740262379049616,-2.6744409946861136,-2.83013096690875,-2.6722994544396785,-2.5205330242989326,1.0
price_spell_landmarks,over_ten_ticks,ofi,0.05,0.06477855904343727,0.043130393693748346,0.07359233261538489,10,2019-01-02,2019-10-17,2019-10-18,2019-12-31,3896953,1252852,54036,53252,0.014508845954548821,0.5944377675955833,0.5171998519380403,0.5104210233930264,0.6918110740588062,0.24931459041266582,0.24999803621662567,51,10000,0.0027338046902399826,0.002282682450151602,0.0027438575632565687,0.0031368281094807187,0.0,0.005499051547534533,,1.5036240834881816,51,10000,0.09471583638747187,2.779137330961661,-2.6844214945741887,-2.840611041521603,-2.68244841294028,-2.5302581280617837,1.0
price_spell_landmarks,over_ten_ticks,ofi,0.05,0.06477855904343727,0.043130393693748346,0.07359233261538489,100,2019-01-02,2019-10-17,2019-10-18,2019-12-31,3896953,1252852,54036,49193,0.08962543489525499,0.5969548512999817,0.5171998519380403,0.5104210233930264,0.6918110740588062,0.24931459041266582,0.24999803621662567,51,10000,0.0027338046902399826,0.002282682450151602,0.0027438575632565687,0.0031368281094807187,0.0,0.005499051547534533,,1.5036240834881816,51,10000,0.08053267444374247,2.797735917417894,-2.7172032429741524,-2.8759553931255533,-2.715367751050757,-2.5610024065732686,1.0
price_spell_landmarks,over_ten_ticks,ofi,0.05,0.06477855904343727,0.043130393693748346,0.07359233261538489,1000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,3896953,1252852,54036,36945,0.3162891405729513,0.6024360535931791,0.5171998519380403,0.5104210233930264,0.6918110740588062,0.24931459041266582,0.24999803621662567,51,10000,0.0027338046902399826,0.002282682450151602,0.0027438575632565687,0.0031368281094807187,0.0,0.005499051547534533,,1.5036240834881816,51,10000,0.051337995748152385,2.819598590174723,-2.76826059442657,-2.9338519900906905,-2.76608679871853,-2.60771959915841,1.0
price_spell_landmarks,over_ten_ticks,ofi,0.05,0.06477855904343727,0.043130393693748346,0.07359233261538489,10000,2019-01-02,2019-10-17,2019-10-18,2019-12-31,3896953,1252852,54036,24245,0.5513176400917907,0.6157558259434935,0.5171998519380403,0.5104210233930264,0.6918110740588062,0.24931459041266582,0.24999803621662567,51,10000,0.0027338046902399826,0.002282682450151602,0.0027438575632565687,0.0031368281094807187,0.0,0.005499051547534533,,1.5036240834881816,51,10000,0.04349843001893638,2.6762146319582216,-2.6327162019392856,-2.779648242978553,-2.631613328702389,-2.4911575243632385,1.0
