sample,spread_bucket,model,target_train_signal_fraction,achieved_train_signal_fraction,test_signal_fraction,confidence_cutoff,landmark_age_us,entry_latency_us,shares,train_first_date,train_last_date,test_first_date,test_last_date,train_signals,test_signals,selected_test_signals,arrived_test_signals,filled_round_trips,stale_fraction,capacity_censored_fraction,buy_fraction,direction_roc_auc,direction_accuracy,direction_log_loss,direction_brier_score,direction_baseline_brier_score,direction_clusters,direction_replicates,direction_relative_brier_reduction,direction_relative_brier_reduction_lower_95,direction_relative_brier_reduction_median,direction_relative_brier_reduction_upper_95,direction_probability_nonpositive,intercept,queue_coefficient,ofi_coefficient,clusters,replicates,midpoint_move_mean_bps,entry_cost_mean_bps,exit_cost_mean_bps,quoted_round_trip_mean_bps,quoted_round_trip_lower_95_bps,quoted_round_trip_median_bps,quoted_round_trip_upper_95_bps,probability_quoted_pnl_nonpositive
price_spell_round_trips,all_spreads,ofi,0.05,0.05780146048492931,0.045132581934866974,0.10076249300826984,100,0,500,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,99215,99215,628,0.0,0.9936703119487981,0.5222929936305732,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.00358079675196033,2.226497263663594,2.212114952918815,-4.442193013333773,-4.794235941504548,-4.43860915343094,-4.084162882296076,1.0
price_spell_round_trips,all_spreads,ofi,0.05,0.05780146048492931,0.045132581934866974,0.10076249300826984,100,10,500,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,99215,96261,616,0.029773723731290613,0.9936007313449892,0.5227272727272727,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.013122882859100723,2.2388860187280035,2.212266582401274,-4.464275483987839,-4.8212523840872334,-4.460980065163785,-4.101754768543388,1.0
price_spell_round_trips,all_spreads,ofi,0.05,0.05780146048492931,0.045132581934866974,0.10076249300826984,100,100,500,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,99215,84071,556,0.15263820994809252,0.9933865423273186,0.5305755395683454,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.04959716373545726,2.1820692553808687,2.164992124516095,-4.396658543632213,-4.733350058605664,-4.392945490360327,-4.0374174279732316,1.0
price_spell_round_trips,all_spreads,ofi,0.05,0.05780146048492931,0.045132581934866974,0.10076249300826984,100,1000,500,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,99215,57990,407,0.41551176737388495,0.9929815485428523,0.5331695331695332,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.07563262377011547,2.2926156889887523,2.1321139821085824,-4.500362294867577,-4.8625240834565915,-4.500335105486822,-4.089758556862767,1.0
price_spell_round_trips,all_spreads,ofi,0.05,0.05780146048492931,0.045132581934866974,0.10076249300826984,100,10000,500,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,99215,40521,327,0.5915839338809656,0.9919301103131709,0.5382262996941896,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,-0.08037665424992965,2.3221658597825265,2.0808829461799174,-4.483425460212605,-4.8810826703349885,-4.4795642961199444,-4.027376730343797,1.0
price_spell_round_trips,all_spreads,ofi,0.1,0.11002162059419443,0.0713473723571067,0.05427427719956757,100,0,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,156843,156843,156843,0.0,0.0,0.5614276697079245,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.11260907448454051,1.8290732883591534,1.9318619199789742,-3.648326133853459,-3.9673679119378398,-3.646894270388072,-3.341303545317503,1.0
price_spell_round_trips,all_spreads,ofi,0.1,0.11002162059419443,0.0713473723571067,0.05427427719956757,100,10,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,156843,152962,152962,0.024744489712642537,0.0,0.5616296858043174,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.10504314528882813,1.844718124541357,1.939828900908008,-3.6795038801604587,-4.0018805125172285,-3.67782729061566,-3.3706308080145533,1.0
price_spell_round_trips,all_spreads,ofi,0.1,0.11002162059419443,0.0713473723571067,0.05427427719956757,100,100,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,156843,136147,136147,0.13195360966061598,0.0,0.562656540357114,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.07956726234054141,1.9039190142502826,1.971064078435382,-3.7954158303452763,-4.125799021341707,-3.7929045125405656,-3.4795890474410167,1.0
price_spell_round_trips,all_spreads,ofi,0.1,0.11002162059419443,0.0713473723571067,0.05427427719956757,100,1000,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,156843,96476,96476,0.384888072786162,0.0,0.5618806749865252,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.042995383746044155,2.006207916897719,2.039357536475657,-4.002570069627388,-4.344258414589498,-3.9993952847812704,-3.674663277446782,1.0
price_spell_round_trips,all_spreads,ofi,0.1,0.11002162059419443,0.0713473723571067,0.05427427719956757,100,10000,1,2019-01-02,2019-10-17,2019-10-18,2019-12-31,7649651,2198301,156843,66830,66830,0.5739051153063892,0.0,0.5764925931467904,0.5229623620184224,0.5128255866689776,0.6908107686616092,0.248816985144512,0.25000198706756166,51,10000,0.0047399700176361526,0.004329787518591049,0.004747609697585364,0.005117493327120859,0.0,0.009089513697119267,,1.6187141674317413,51,10000,0.028950179621391976,1.8797993089321092,1.920856619590141,-3.771705748900833,-4.069103807195707,-3.7692050672298887,-3.4897944379789334,1.0
