date,signed_transactions,buy_fraction,included,exclusion_reason,dfa_exponent,dfa_r_squared,fluctuation_16,fluctuation_32,fluctuation_64,fluctuation_128,fluctuation_256,fluctuation_512,fluctuation_1024
2019-03-21,14111,0.5205867762738289,True,,0.7154026683054642,0.9979178878650696,1.2244428640850469,2.12827123492112,3.4397671117791457,5.655707797005807,8.477323064877126,14.192403056058938,26.18268408553363
2019-03-22,19624,0.465552384834896,True,,0.6504769280057174,0.9963028648740873,1.268657478959035,2.1991651443202254,3.5609712610236257,5.597431210025808,8.934538891403946,12.982796246498621,19.21726228187027
2019-03-25,22480,0.5262455516014235,True,,0.6918734204908565,0.9954372712792743,1.2090721694379378,2.1591376863985507,3.689868053034413,5.87698438745166,9.640097077332921,14.834049285410213,21.347115849804858
2019-03-26,17059,0.5180842956796998,True,,0.6885532544531926,0.9984407165734848,1.2478596228073982,2.212038903383674,3.640097697162211,5.647547254444253,9.08100815946036,14.70267016459575,22.38677139394089
2019-03-27,19747,0.5884944548539018,True,,0.7148005863412175,0.9984591775245835,1.1951948427721448,2.1385087313871614,3.587206078886379,5.928310489907411,8.98517382902621,15.184811712068214,24.282662209992612
2019-03-28,16421,0.5055112356129347,True,,0.699954028217706,0.9980266578791863,1.2397200849718335,2.150023964899475,3.6239860359032647,5.766213033602945,9.398690411534803,15.405385098526072,22.480743178261314
2019-03-29,15937,0.5261341532283366,True,,0.6886100612744745,0.9973283197579255,1.2276804196052447,2.1822515743059836,3.6486561365465544,5.773342482755549,9.207186899701858,13.434712880850935,23.099340851408797
2019-04-01,19105,0.5197068830149175,True,,0.7007885451247897,0.9985867203560568,1.239480379577651,2.2189416633378234,3.6946535583869675,5.703789415938137,8.963942448459491,14.81480687746231,24.220100958482192
2019-04-02,13566,0.49270234409553293,True,,0.6954706173854696,0.9982838964565605,1.258031698143354,2.207361628092743,3.7604385593666354,5.913396234362989,9.018544044312955,14.675178540664591,23.910527698286884
2019-04-03,20280,0.5071992110453649,True,,0.6542131465290781,0.9946519021604858,1.239428432457211,2.186464050796112,3.7140074029724675,5.763229944668554,8.80621697037583,12.495404041712268,20.02872146668686
2019-04-04,56920,0.5691321152494729,True,,0.7341036151610512,0.994380453664648,1.1387133637265305,2.0953445682762184,3.7498049518151864,6.382467274379874,10.4114702158137,16.055463100099473,24.07403982209189
2019-04-05,29526,0.5377294587820903,True,,0.715587972871076,0.9944742455184644,1.180213825022392,2.1311388006698806,3.8345195991511947,6.362545277116927,10.176801861180778,14.856098320303582,23.932645441493975
2019-04-08,21983,0.4757767365691671,True,,0.7093378897829804,0.9958555034519546,1.2176349671757776,2.288106044215992,3.8727436390047334,6.391278220547241,10.056985746503559,15.431688346502002,24.417866604615845
2019-04-09,14089,0.5048619490382568,True,,0.6905477563174253,0.9967760946947043,1.252384341674831,2.191678329143127,3.627979364344021,5.789003464785879,9.918484014092963,14.760435782857087,21.882723722356285
2019-04-10,14549,0.5005154993470342,True,,0.6793732077074268,0.9974488893505994,1.2191801733817824,2.131884285183182,3.5680854747055335,5.534039718136482,9.137799441045155,13.544249980250017,21.056242528074787
2019-04-11,20481,0.5270250476050974,True,,0.7048359938650474,0.9945743412829465,1.2273655592671995,2.1503109622419587,3.638945679339836,5.828761481265456,10.69259779725409,15.081973989634427,22.350299388474085
2019-04-12,14606,0.4426263179515268,True,,0.6971236027484781,0.996336851391379,1.2488158753795888,2.183938476245366,3.5144142486090253,5.641177370064145,8.198560882671616,13.450542030123284,25.479153948919556
2019-04-15,23330,0.5258036862408916,True,,0.6764230700509807,0.9948332201131591,1.234044958423228,2.286027510305623,3.884147246822343,6.114759849341622,8.812260486061955,14.002087840983451,22.30900089021603
2019-04-16,18492,0.4749080683538828,True,,0.6796321901814776,0.99377478018217,1.222024882063977,2.23553767073158,3.8511414348734547,6.107747740426926,9.210393028173437,14.850858857478126,20.994606274499574
2019-04-17,13110,0.47307398932112893,True,,0.6914931809436109,0.9988744233991329,1.2282885167330009,2.1235861651024486,3.3453312693223034,5.409942622916141,8.251493284984747,13.417142775165427,23.318695351470033
2019-04-18,14372,0.41232952964096853,True,,0.6664175184980283,0.9947755976606697,1.244437962741132,2.2324599375047676,3.6699728341161117,5.882695309590627,9.335697177388125,13.933916823284374,20.04446370698794
2019-04-22,26217,0.45748941526490444,True,,0.6636572338277286,0.9919927250991619,1.2237556578862419,2.2135163402441833,3.78308763375289,6.065030241895039,9.28448123687863,13.795397996880164,19.6144808117758
2019-04-23,21975,0.4731740614334471,True,,0.6914116289976912,0.9951605247726525,1.2163802837063633,2.203615604306869,3.7867215572079855,6.183031276546108,9.645094217845992,14.252515263309805,22.48108103780184
2019-04-24,20224,0.4063488924050633,True,,0.6703688999724199,0.9938448216377082,1.2169532260089413,2.249951011733772,3.8094310748304743,5.976864114276118,9.185998553616717,13.873759607107159,20.63708910754702
2019-04-25,46336,0.5069492403314917,True,,0.7164694853249829,0.9957397686707902,1.1744655936608615,2.1653290924538724,3.871647696367159,6.1181014859131295,9.75766075359651,15.632837573283922,23.805826141494165
2019-04-26,46375,0.49692722371967657,True,,0.7040904086928724,0.9926380987828285,1.2042053174727798,2.203156474312641,3.8918145385964134,6.543949172293,10.286628979116578,15.26720149041958,22.78973470125212
2019-04-29,33833,0.5319953891171342,True,,0.6957717892921652,0.9964963106085123,1.2081835284301998,2.204662979305798,3.748866929723976,5.8689044605340595,9.446243554054393,14.981957982869032,22.303788101104768
2019-04-30,18563,0.4873134730377633,True,,0.7131931247920819,0.9967075049943416,1.2169279990522777,2.1940877655491464,3.892529891959223,6.292648797799442,9.622103850890511,15.495167438946352,24.66536543427053
2019-05-01,22954,0.5016990502744619,True,,0.7019671101486579,0.9956541677474338,1.2414284459084037,2.291757901484467,3.866935405899021,5.985823060896333,9.273345293703109,13.881126687190582,26.18488423509538
2019-05-02,33736,0.5093372065449372,True,,0.6977161726822985,0.9946508981889718,1.2357377901888273,2.269025684546046,3.885589991816832,6.242003784801114,10.133867388728703,15.660712188180428,22.60224001083438
2019-05-03,44574,0.4466505137524117,True,,0.7138801690532993,0.9841541547160227,1.1841827676900587,2.3250876887432033,4.280576993821396,7.109578295399029,11.527161441391197,16.978682842782078,22.913749220482764
2019-05-06,21523,0.5040189564651768,True,,0.6862456015797371,0.9921297504971098,1.24737622683614,2.368194382805961,4.156373346793361,6.504444418166808,9.978519835778027,15.403024567809267,22.655444889024942
2019-05-07,25888,0.47496909765142153,True,,0.6818060730855896,0.9929463181608096,1.2483696866680558,2.352316435695605,4.059566517223158,6.461257825305829,9.769354733232028,14.630685007550916,22.680185545372836
2019-05-08,16820,0.5029131985731272,True,,0.7011631476796047,0.9965382306977535,1.2399482530644903,2.259428771409062,3.8252046757445135,6.3737155234839316,9.588831035276383,14.954158530653801,24.165084318007743
2019-05-09,19666,0.546171056645988,True,,0.7239755749805525,0.9979634711552448,1.2328383290335805,2.259512874791759,3.8174908610798948,6.175605145427029,10.15605619904268,16.609080055738822,25.45626356321136
2019-05-10,18995,0.5086075282969202,True,,0.66484329322326,0.9985113713040922,1.2993341371408775,2.1912282122916995,3.443459499221027,5.409081221545842,8.718116222828522,12.548422867269096,21.975047455274733
2019-05-13,29379,0.516899826406617,True,,0.6978230228072474,0.9904129740944934,1.2003564635520034,2.2733879003096176,3.9972125343125224,6.716862765397466,10.144612516292337,15.514011728173127,22.338977355650844
2019-05-14,19422,0.49639583976933377,True,,0.687457325266264,0.9985214660991623,1.2669356138335808,2.2594861235881285,3.6962087470176224,5.806540286663047,9.099278431029171,14.528779272967851,23.174693422812734
2019-05-15,19917,0.5011798965707687,True,,0.6763490939836193,0.9945442723979095,1.261610597448531,2.3283924874000235,4.002146371704702,6.162727769336867,9.583331489436123,14.377952304382726,22.269116456931197
2019-05-16,19504,0.46851927809680066,True,,0.6919643101580154,0.9976100389757458,1.302158323784912,2.268684075520312,3.6808407782747325,5.822772127387852,8.846425941526205,13.868271000626496,25.56878625176897
2019-05-17,38373,0.46986162145258387,True,,0.678362034908039,0.9977518338727475,1.2738531841495848,2.308648335690742,3.734258653788131,5.7908249057955965,8.710635796805354,14.55811139467685,22.66075515958616
2019-05-20,43892,0.5039870591451745,True,,0.7094122964868236,0.99303752016052,1.1962867472220329,2.2113376502658344,3.804825253269984,6.508674201505671,10.428041675222058,15.595822902250413,22.881509549037254
2019-05-21,36419,0.5139624921057689,True,,0.6956317832399117,0.995864694369379,1.2090855275459684,2.18257196315729,3.793575294692002,6.033873300283613,9.610182123146172,14.535592256349618,22.561930207079207
2019-05-22,34886,0.4672648053660494,True,,0.7104404974618637,0.9963436142829745,1.2104594532275312,2.2093401228654486,3.914470483267842,6.253279707946664,9.414480998261723,15.421920795678565,24.512537210504373
2019-05-23,46665,0.5027536697739204,True,,0.7212523559476597,0.9941149145231553,1.1926037094991628,2.230148591914781,3.9596184243386165,6.606167633638342,10.553187617739546,15.71947173915689,24.86700550520127
2019-05-24,30464,0.49333639705882354,True,,0.725816543785657,0.9954985591069209,1.1896236777130442,2.220935579185552,3.8512277234717196,6.533569245730508,10.43019402452343,15.876107580770768,25.17504750602343
2019-05-28,24690,0.5089104900769542,True,,0.7089167433944049,0.9976098330748628,1.2037063034294417,2.198111513864295,3.721300994383969,5.968169963166281,9.416711555286069,14.532778885300257,24.605658255377605
2019-05-29,26702,0.5359149127406186,True,,0.6982998908972069,0.9967497250306232,1.2181019620146891,2.172207910753578,3.6489639750108296,5.96426683211328,9.559972819964186,13.641956919357716,23.78065155626183
2019-05-30,20210,0.5095002474022761,True,,0.6904002716162344,0.9976097524097245,1.245346528432501,2.234414307284568,3.704344020715987,5.912340180873483,9.051641058157422,15.088445954715523,22.527973117924052
2019-05-31,24323,0.4587838671216544,True,,0.7046811397552096,0.9990309131090765,1.2816424163729994,2.2589292874261524,3.666115561960974,5.896730792138755,9.812050761350243,15.597947575303888,24.30453282092123
2019-06-03,32648,0.4920362656211713,True,,0.7174958201028891,0.9988298496606652,1.276527485985807,2.3076723625367848,3.8423338562837692,6.034932894079344,9.594632425412803,16.258104710905034,26.556716121461843
2019-06-04,31550,0.5245641838351822,True,,0.6551598243988173,0.9974862902113677,1.2962241861584343,2.27506090323216,3.7192835122923227,5.710022637302848,8.732136813745562,13.398170782067801,20.725442031743235
2019-06-05,31586,0.5007914899005889,True,,0.7187355008158772,0.9975099627512478,1.2416700627376263,2.2556744338339203,3.8990334784502223,6.382965107681431,9.869761885960623,15.563347520833915,26.284964315291706
2019-06-06,38283,0.4973225713763289,True,,0.6917229660509729,0.9979674029226131,1.2606450830819345,2.2681652207597827,3.7471955751383508,5.922786580421549,9.512638812768904,14.50409772207064,23.550021369245815
2019-06-07,36953,0.5003923903336671,True,,0.704036693867261,0.9914701136204049,1.2480241204521685,2.348975798772313,4.249841086836801,6.918855312081829,10.637657278742324,16.168274112680823,24.15160427809209
2019-06-10,21581,0.4998841573606413,True,,0.7296203950348289,0.9945064776216332,1.218817346608728,2.320285930664666,4.107618530595703,6.744434838180815,10.85143627050842,17.42365809668521,25.794405617643267
2019-06-11,23093,0.49426233057636515,True,,0.7351187092320115,0.9963086733259663,1.2337544517306558,2.3174937937353968,4.126186122697772,6.821070971927923,10.451367656296696,16.964631449190996,27.90846989629036
2019-06-12,29316,0.4707668167553554,True,,0.7116831019406844,0.9925285888550003,1.2246347955403067,2.343903008558433,4.079089885855167,6.936917041011377,10.518268022637965,16.29297935231217,24.494016085725672
2019-06-13,17895,0.46163732886281084,True,,0.7085186574822245,0.995266448127229,1.2413378512928208,2.3238277959658453,3.9820916889285707,6.636575664483272,9.931542790831879,16.216344001306933,24.53309146887972
2019-06-14,17260,0.5039397450753187,True,,0.7249418965218846,0.995139430170096,1.2109739210721837,2.3609955431986767,4.094489479957379,6.67714789338578,10.38266072858276,16.340037273088086,26.615397783327744
2019-06-17,24788,0.4824511860577699,True,,0.7122064878011193,0.9934096585738957,1.2250872176607464,2.3645999093237924,4.19041637420389,6.782468985265329,10.300622656732163,16.01386296429907,25.419329916561395
2019-06-18,31104,0.471386316872428,True,,0.7426070683888039,0.99491784075022,1.205185881760072,2.3406620431800356,4.152487291194013,6.901088126807666,11.23298507968952,17.325805771945536,27.78821285382913
2019-06-19,15667,0.5282440799131933,True,,0.7241477476776682,0.9944421298138256,1.2478558968446618,2.329029766299227,4.098371190272694,6.682142248524487,10.875348712767819,17.803244256990364,25.152405864034414
2019-06-20,25254,0.4796863863150392,True,,0.7426658960770461,0.9984249045076041,1.2338531195174829,2.3237789041788277,3.8909080727704164,6.329423116999829,10.59695488281799,17.565943983951623,28.000961193426566
2019-06-21,17758,0.48513346097533505,True,,0.7114679293451268,0.9971278945653322,1.2617076249817563,2.376595867557042,4.023909403297318,6.2752981300750665,9.729424876363922,15.891264018174741,26.42165905490725
2019-06-24,14033,0.4588470034917694,True,,0.699097733895735,0.9947761557188531,1.2560115205124103,2.3928183700676007,4.090579744436486,6.547478355803613,9.825505763889886,16.035529916874754,24.296786483230818
2019-06-25,14748,0.49030377000271225,True,,0.7311730229097885,0.9911035302011844,1.2106298385493908,2.2808450355826078,4.262533490794347,7.336237228848761,10.930612911560575,15.963669599260916,27.393106177499007
2019-06-26,19204,0.4504269943761716,True,,0.6948229729669283,0.9897416333017717,1.218994484935698,2.2236383361798873,3.981407250248826,6.794856360309701,10.160175625391384,15.530520873147934,21.868356836166782
2019-06-27,15612,0.48987957981040225,True,,0.7059097661385817,0.9910070013898655,1.2499263246827232,2.335715055189382,4.12248697074781,6.897489722305581,10.996946230490877,16.530630988913163,23.528842352341687
2019-06-28,16300,0.4965644171779141,True,,0.711921292257045,0.9925946121320439,1.2388398019485414,2.349614528439308,3.9553143890996516,6.829136356578174,10.942734258654825,16.66127959411337,23.921178558724993
2019-07-01,18956,0.4993142013082929,True,,0.7055073572057137,0.9923131791483171,1.2558131922381388,2.374077222720567,4.193082760265554,6.868248395599761,10.876501321329679,15.24144401838632,25.3973524856152
2019-07-02,20603,0.5264767266902878,True,,0.6915180986515564,0.9935445431237184,1.2579748173795942,2.4333268247730246,4.122643975029361,6.588380235809601,9.70820011769519,14.693097410259284,25.001965448264833
2019-07-03,29235,0.4840773046006499,True,,0.7237295587507415,0.9939445998854136,1.196740469108435,2.19377211452997,3.86813250492767,6.539090332980371,10.7242633800698,16.43753777723898,24.025989804402556
2019-07-05,16876,0.5049182270680256,True,,0.7047325773872544,0.9981127557384396,1.2679939527919446,2.2218454799122718,3.7371215921016163,6.147082153992555,9.887743760803149,14.764925115107637,24.771080110875925
2019-07-08,14487,0.5536688065161869,True,,0.6707859063578654,0.9950007266164768,1.2410293156101606,2.2389731354517175,3.795165070851051,6.097586095983368,9.016787951313615,13.625474030882897,21.393843730466585
2019-07-09,15418,0.4905305487093008,True,,0.6680945581191873,0.9959714832878017,1.2739255546616344,2.2508029755639725,3.639961435320605,5.85121411907754,8.40480263696771,14.92734282139061,20.57427170947829
2019-07-10,22521,0.5199591492384885,True,,0.6877793299803735,0.9967291082014412,1.2562007141228526,2.234276151909099,3.703996946936251,6.107151277555596,9.503917575799482,13.732427053379421,23.404642035721565
2019-07-11,19676,0.5305448261841837,True,,0.6950204830633733,0.9996423809064986,1.2687986599643557,2.1086056170827003,3.435731414955957,5.413066816094808,9.191605526766185,14.143588034472584,23.04789585345356
2019-07-12,20859,0.513543314636368,True,,0.7030210991273383,0.9992800397669848,1.2437670961347191,2.171868391082629,3.4588516781243506,5.706627420992522,9.417017000313335,14.62300755491986,23.595393099398105
2019-07-15,25665,0.5417494642509254,True,,0.682933585607634,0.9973269953432482,1.2280125755837952,2.203241201845528,3.6349862139574043,5.812626521861194,8.973877608830989,13.459707590320281,22.551421185462925
2019-07-16,18656,0.5003752144082333,True,,0.682790497291072,0.9965663071420372,1.2602553305960564,2.18749930448712,3.707883578771128,5.890969581207247,9.725511219206275,13.713515643633325,22.272711698859666
2019-07-17,19544,0.4976975030699959,True,,0.6984541370519073,0.9986916477188029,1.2554666861516073,2.1967289569300497,3.6451795613870908,5.797418360796522,9.567273000682585,14.85445126552468,23.340745081313646
2019-07-18,14179,0.4843783059454122,True,,0.6781807087717739,0.997617678051177,1.2688259192067333,2.173141213415256,3.4495144175420993,5.482490127554527,8.141091262496566,12.863672057555465,23.4243751815189
2019-07-19,18379,0.5146634746177703,True,,0.6596110920966052,0.9969125265688988,1.2403161108637089,2.137027690965915,3.5126444113794935,5.477110699703267,8.639518611147743,13.48149650478748,19.196146513934888
2019-07-22,18600,0.44908602150537635,True,,0.6762893916474918,0.9977730068684917,1.2717144276979446,2.2356516478279644,3.7200351304276733,5.758372992732652,8.965381137579664,14.529700340529788,21.640087314939564
2019-07-23,13546,0.505684334858999,True,,0.6659156871983097,0.9942691209417215,1.2781740075108092,2.1879883260512707,3.5708687007428517,5.787808627641415,9.83391687847613,13.884230355573491,19.76606069090004
2019-07-24,18579,0.49701275633780073,True,,0.6849916819408411,0.9970957797779658,1.2510818908409667,2.253752350113978,3.7631396427937966,5.887474995470561,9.01442989635166,15.042204886823598,22.17079626050775
2019-07-25,53165,0.5813222985046553,True,,0.7200805188310362,0.9965709371767817,1.1615770610893594,2.08526937787649,3.597863961768847,6.019939825228662,9.706394979191176,15.580911816846582,23.027013456729925
2019-07-26,26612,0.555952202014129,True,,0.7112803472342241,0.9956999192514583,1.201209282662745,2.186761642363379,3.795716274527092,6.397649157348354,9.886823377028765,15.004803581176406,24.08987105587464
